snailID,gw,gh,r0,h0,a0,c0,apAngle,shellLength,apex_x,apex_y,scaleFactor
026_EXP_sxt_M,0.0977707331553148,0.106407630764368,2.22386301489883,5.58020596376572,1.90934834655715,3.49704405186583,34.1837726062992,8.45152859668292,3653.77395884774,1330.86656790123,193.437396567368
028_EXP_sxt_M,0.0959190019589152,0.12153117535236,3.1759998621886,8.15496809880888,2.83978105417364,4.84225130276968,33.213241528259,12.2659678501233,3510.22222222222,844.444444444445,192.058518745644
029_EXP_sxt_M,0.104838353593529,0.125839061425099,3.0405389359092,7.10748058854808,2.4449228011907,4.12188466620206,36.9490830934928,10.5273887897019,3702.22222222222,979.555555555556,192.715630214427
032_EXP_sxt_L,0.0884786753906865,0.11665021873289,3.94869501401345,11.8339592307683,3.46237815238044,5.60965224915145,38.798038618549,16.3644776159941,3342.1875,417.1875,190.439914700441
034_EXP_sxt_L,0.109855562007816,0.134998010140564,2.9670545328429,6.31215807726505,2.47197061983817,4.69761365046677,30.7587332905975,10.3737489739909,3403.82314403292,1119.305218107,196.428486039731
035_EXP_sxt_L,0.0953343438396465,0.122605960924051,3.31925050698652,8.68109201767678,2.9340930764995,5.10703271961229,30.4932448588606,13.0767027161063,3581.33333333333,773.333333333334,199.801273011072
047_EXP_ltr_H,0.102142122313147,0.142441293510674,5.55439163885412,13.1379930447372,4.65158337197918,7.22115784249209,37.0962254873551,19.2713483590365,3204.44444444444,652.444444444445,139.126808564899
048_EXP_ltr_H,0.110568318136428,0.140647338085675,5.72806881299371,15.0847967818067,6.16229796732196,7.97938771262821,39.4863567208531,21.954135115626,3033.77777777778,446.222222222223,123.668835183365
051_EXP_ltr_H,0.104045607875849,0.135325055776255,5.12410812682781,12.4170270056479,4.66144753853907,7.21368729337667,31.7577006880486,18.7104868569021,3296.88888888889,858.666666666667,126.18744086951
053_EXP_ltr_H,0.0906249791276349,0.118664196353266,4.50343468870938,14.0386302218033,4.7421083825409,6.61041417965887,37.5245024729046,19.6001740927691,3218.66666666667,602.666666666667,123.623393757917
054_EXP_ltr_H,0.105618011834508,0.126738376358141,3.94968680576013,9.81765036200063,3.72150805556317,5.73661622880549,28.7873422930206,14.8659394776176,3454.13131550805,1081.53765700352,126.251607472294
055_EXP_ltr_H,0.0968882912590076,0.139970613023428,5.93007642212459,16.6890406774146,5.61635055143629,8.3944357992336,45.5821056245402,23.4051782773055,3232.88888888889,446.222222222223,117.015656743798
057_EXP_ltr_H,0.0902033162911821,0.118663948303758,4.59709540327106,13.7383175013224,4.53828416434064,6.75814974924605,37.6447245675675,19.3669312064987,3524.44444444444,389.333333333334,149.40856423651
060_EXP_ltr_H,0.0861040317419239,0.118978351560421,4.52060771211996,13.7358320932134,4.41135594380679,6.13153024900653,42.1543941140099,18.8181006768378,3296.88888888889,346.666666666667,154.420124206481
063_EXP_ltr_M,0.11858582370903,0.16118014233905,5.32538852878011,13.2750977142457,5.22998942476376,7.41858533948563,33.6507444863629,19.676194593574,3332.44444444444,524.444444444445,151.202877002117
066_EXP_ltr_M,0.0953343184997792,0.144397898055456,5.56196441653502,17.1639899490317,6.10755889490945,8.16468436515482,34.4901124257202,24.2301649877719,3296.88888888889,680.88888888889,114.393396262055
068_EXP_ltr_M,0.0913242069098742,0.115902716461769,4.26926398339007,11.6669065515356,4.00063051410472,6.05017532715079,34.537342279173,16.81563273483,3289.77777777778,972.444444444445,137.604032224711
069_EXP_ltr_M,0.0887528740432732,0.122827714790324,4.64166932980635,14.3866014456173,4.89574713282773,6.77127039310981,40.1205479217399,20.0662285546162,3033.77777777778,503.111111111112,140.353150512237
070_EXP_ltr_M,0.0846468092934773,0.110575910819542,4.34971454435337,12.3134492114275,3.8008722745583,6.44056425479209,44.2403630598757,17.2881376712836,3318.22222222222,737.777777777779,137.563194107704
072_EXP_ltr_M,0.105036858086915,0.120131071395129,2.60527494380426,7.07228368495589,2.54289264358991,3.84765043642496,32.6520055713822,10.3503305369954,3033.77777777778,887.111111111112,201.704451787897
073_EXP_ltr_M,0.0964643597322834,0.121058048306647,3.13297077543697,8.58639862949851,3.32026976596368,5.01544016805403,38.6651276897336,12.7685052932998,3232.88888888889,574.222222222223,201.606932621889
075_EXP_ltr_M,0.106938754640338,0.129798336401588,3.70410090848584,9.47846933780376,3.73652430096238,5.37514205339296,27.8858883871191,14.2575434460864,3296.88888888889,1093.33333333333,131.143833539537
078_EXP_ltr_L,0.10603744634166,0.129591839633881,5.18223502564024,12.5354688684311,4.63921020608899,6.70160880314508,27.3864428339321,18.5269634082607,3474.66666666667,652.444444444445,128.547525811733
081_EXP_ltr_L,0.0937041321117423,0.111210651288389,3.30997101210337,9.08696814278193,3.41970564440666,5.40607981466565,29.814365794541,13.7652873658667,3424.88888888889,695.111111111112,164.395054311345
083_EXP_ltr_L,0.105474215924015,0.125478892357228,4.09658833341229,9.70814132932635,3.80180243591707,6.08959961546853,28.5993823878502,15.0768116039182,3488.88888888889,588.444444444445,163.67574757103
084_EXP_ltr_L,0.104249445874124,0.120812093019486,3.83204069610566,9.62857031700525,3.47167892687936,5.24614199118169,36.0148270754736,14.052277753675,3417.77777777778,496.000000000001,188.470531620828
085_EXP_ltr_L,0.0848826312061649,0.110768325375572,4.64740766505905,14.3897884162852,4.83321608100517,6.81390068022582,32.6487211572421,20.2505961354325,3439.11111111111,382.222222222223,132.761903074991
087_EXP_ltr_L,0.0977432480780242,0.110586033490332,4.85178393194529,12.673200825336,4.16642729335541,6.29221605130177,37.2392171730361,17.8616651448327,3389.33333333333,382.222222222223,145.07751109309
090_EXP_ltr_L,0.100794893026945,0.10693120998904,3.13706943363468,8.24327745726221,2.9582130738275,4.46762816415287,31.7488012814755,12.0311370410031,3033.77777777778,673.777777777779,185.131844169639
093_SHL_sxt_H,0.0932974346160797,0.122360461016882,2.33493013894856,6.20784706878155,2.18158929479369,3.22185952295033,35.3257679046766,8.96942249774803,3204.44444444444,1057.77777777778,219.127888572104
096_SHL_sxt_H,0.0854345917229021,0.112386432950553,2.26099436099143,6.75344015025799,2.259101430551,3.84236684736733,34.8385989570111,9.9471712229409,3204.44444444444,481.777777777779,269.055310196863
098_SHL_sxt_H,0.0984836612868247,0.12696054248702,2.39401827002636,6.58794826159398,2.47580187588468,3.57433823461125,38.0850073919914,9.60648124727638,3318.22222222222,545.777777777779,265.449733551428
099_SHL_sxt_H,0.0900029561810842,0.115967971232893,2.69044580530262,7.00695095854418,2.18522574705345,3.58291781594275,35.9466859621167,9.99459152374942,3332.44444444444,496.000000000001,267.778423235737
100_SHL_sxt_H,0.090104626006008,0.118813550371089,2.34328827360632,6.62186242262942,2.01972053844731,3.43947768900271,34.2399231234343,9.49250255503249,3140.44444444444,488.88888888889,272.870711583444
102_SHL_sxt_H,0.101606558083038,0.124184137205961,2.44953181363609,5.66015815322819,2.13645567050844,3.63673309210392,34.3235725616681,8.74852714675875,3289.77777777778,723.555555555556,271.228794535003
103_SHL_sxt_H,0.109007085844902,0.116695429229408,2.19705037927989,4.99594916832073,1.71026313764871,3.26553467533545,29.9398002192939,7.77988336237496,3254.22222222222,816,270.263804467944
105_SHL_sxt_H,0.0984089003024175,0.135213064590659,2.13826863928159,5.70092384830015,2.11397702627768,3.2659951659776,37.2731002856918,8.45093918536889,3168.88888888889,837.333333333334,268.229167216029
108_SHL_sxt_M,0.0990444605952166,0.127695535651833,2.9835018784739,8.08487473218874,2.83787033586793,4.40979662437621,37.7405899717209,11.7557042461785,3104.88888888889,311.111111111112,272.757438079028
111_SHL_sxt_M,0.100093614207301,0.12192838751083,2.41532145096443,5.60322970204876,2.08966044041252,3.23660552190701,34.9021120729989,8.37645540035612,3360.88888888889,766.222222222223,270.388512836251
113_SHL_sxt_M,0.0894861113158854,0.116617661283992,2.32492928752954,6.27962792203415,2.10855559245623,3.20941109299323,39.9148868407992,8.92972472213502,3296.88888888889,545.777777777779,275.003828380884
114_SHL_sxt_M,0.0905478357647284,0.112387662096275,1.8975518531935,4.74691396908193,1.46549260647298,2.97213103684917,36.4489202982857,7.14640229504555,3294.05608692885,963.683523168163,270.487461959138
115_SHL_sxt_M,0.105184835838521,0.129926822266881,2.94383335714438,6.70152194160227,2.42078363188978,4.20719430648818,32.9888900861454,10.2965838221828,3012.44444444444,517.333333333334,250.509012676388
117_SHL_sxt_M,0.095129525427743,0.143046683034678,2.50543673796975,6.72445253274597,2.38996771973127,3.64852619338209,32.3131042900328,9.90087437953146,3346.66666666667,709.333333333334,249.170916048932
120_SHL_sxt_M,0.0860522689902887,0.116236299279429,2.32099160618083,6.4722158770412,2.15105038652121,3.5046646250441,38.3099048062855,9.36301709126278,3225.77777777778,723.555555555556,249.610242130968
138_SHL_ltr_H,0.108793634583377,0.127875389585012,3.93151604368932,8.38595764090249,3.15419249803725,5.35522324140798,28.7502964607376,13.1030239673015,3254.48559670782,1071.34156378601,137.836114343964
141_SHL_ltr_H,0.105733039145665,0.145763593116204,5.38838858984635,13.1112806149406,4.63602628616658,7.43324395178939,29.2643125718274,19.641528389238,3168.88888888889,375.111111111112,143.206470798158
142_SHL_ltr_H,0.102994135140487,0.120664408360629,3.78445195662149,9.10070629968642,3.40452533864397,5.37885992927005,26.4740355274001,13.880196633166,3238.91595061728,883.422814814815,147.94714076793
143_SHL_ltr_H,0.108290175536285,0.142170588435572,4.77824741477304,11.4258050969711,4.0000445789242,6.66884671593765,38.3951967798492,16.9276261653881,3140.44444444444,680.88888888889,140.33313294806
144_SHL_ltr_H,0.104317420297598,0.124568072153712,4.10650219343077,9.30761833345165,3.47523778427704,5.77221207966417,30.7035655802728,14.3311110403264,3325.33333333333,823.111111111112,143.949998939866
145_SHL_ltr_H,0.0874519677140537,0.12850577470745,4.26842951229185,12.3030049540289,4.04679529747386,6.17506177443786,31.8006975003818,17.6746836058669,3247.11111111111,517.333333333334,145.83076423369
147_SHL_ltr_H,0.103720411506064,0.120052907123835,4.30153082551907,10.7194534672256,3.67463725678654,6.04132061341493,35.9021903768593,15.7405750800994,3168.88888888889,666.666666666667,146.157890460141
150_SHL_ltr_H,0.100796564729388,0.135270964588747,4.34507234696775,11.0808910614362,4.02224841705262,6.56577505366663,32.0650192509384,16.7440715434285,3332.44444444444,368.000000000001,164.395054311345
153_SHL_ltr_M,0.0966197049578178,0.117106581566177,4.33365334658551,11.9672109269603,4.29706165431926,6.14074327961594,28.9715741128764,17.3577129595743,3282.66666666667,588.444444444445,137.991391552739
156_SHL_ltr_M,0.104162548774883,0.12290952144237,4.55878246970527,11.1587410756728,4.21006120912931,6.13634674457775,19.7398065139461,16.7827881901213,3325.33333333333,880,128.197378683164
158_SHL_ltr_M,0.103521008348274,0.119099267306045,3.14921653431732,8.00602369024855,2.89791598525722,4.1690680812184,28.4002742582582,11.6792445699657,3247.11111111111,837.333333333334,173.037037037037
159_SHL_ltr_M,0.0951936730876185,0.119293005777063,3.51241478393637,8.75680202554388,3.13454135200327,5.02256543236093,36.5188109189006,12.9764436509631,3104.88888888889,752,173.620528139662
160_SHL_ltr_M,0.0908467866308198,0.105501064952451,3.44889514360755,9.55988082475,3.16427202892304,5.22785670494284,30.0715870530248,13.9961204976598,3360.88888888889,460.444444444445,179.679702833752
162_SHL_ltr_M,0.0930905465837208,0.111395667234242,2.38853344539608,6.4510046993004,2.30841610403284,3.67456944215139,28.1361242763768,9.65500604290185,3204.44444444444,716.444444444445,239.454340834129
165_SHL_ltr_M,0.115377975498686,0.128008501282479,3.86934281293601,8.93123944978847,3.54975333679396,5.21526597600149,18.151645846045,13.7366111628731,3119.11111111111,588.444444444445,183.761042425499
168_SHL_ltr_L,0.105399818248453,0.124040410453415,3.87200376427691,9.95086840287703,3.45881694140444,5.33950887556653,31.0875209162144,14.5562859422532,3126.22222222222,602.666666666667,164.172748524305
171_SHL_ltr_L,0.10152863969048,0.138859016819595,3.61493691044167,9.38944316230906,3.46495055562719,5.14958699717879,35.2517877871435,13.8080591299438,3104.88888888889,545.777777777779,185.435090636875
172_SHL_ltr_L,0.10456104027856,0.124052493563819,3.34454040639449,7.81907949833042,3.05235670979165,4.92246611995089,29.7630977489852,12.1331410138283,3460.44444444444,631.111111111112,189.065828528444
173_SHL_ltr_L,0.103826694041197,0.121571816557204,4.19188454334041,9.11996059922229,3.42593836999747,6.19763476930584,32.998652244059,14.3951799162708,3232.88888888889,453.333333333334,186.913886850051
174_SHL_ltr_L,0.107242701745528,0.125319629837432,4.60159950129018,10.0868042579703,3.96431347818475,6.36296473833406,25.8446370483476,15.798530101564,3069.33333333333,545.777777777779,159.661644980612
175_SHL_ltr_L,0.0990551790545337,0.129274673528186,3.62923290098429,8.91821455804659,3.33117577232781,5.57949936318767,32.8882317840885,13.7114885844962,3069.33333333333,510.222222222223,196.683615088915
177_SHL_ltr_L,0.0965645891763172,0.125291642866907,3.80356415730785,9.21791034204865,3.49044844093175,5.36160722965162,29.3447625349911,13.9765676419513,3154.66666666667,531.555555555556,185.85880446969
180_SHL_ltr_L,0.0890039584544969,0.120344956270173,4.72080095543632,13.3978712276798,4.46329369031859,6.57925743279078,34.2522758201098,19.0463755318385,3161.77777777778,204.444444444445,154.347336022279
